"emp_no","salary"
15062,46430
15071,97484
15087,40000
15088,42118
15092,40000
15099,100564
15100,68071
15103,50754
15108,54200
15110,102585
15115,41426
15117,48039
15119,40000
15122,40000
15124,40000
15126,40000
15128,75923
15130,69759
15136,59986
15146,57712
15151,61253
15152,43676
15157,66416
15161,64080
15162,41097
15173,40000
15174,58445
15176,98401
15194,50879
15195,51315
15196,55824
15199,49278
15202,40000
15211,72626
15213,42581
15219,45870
15222,49006
15231,48675
15233,40000
15234,47654
15244,73229
15248,64696
15253,40396
15254,46211
15255,52694
15258,40000
15261,62871
15264,52161
15266,40000
15267,57037
15269,60930
15270,40000
15277,67600
15286,67186
15288,60031
15293,59838
15300,67912
15304,71009
15305,43350
15307,53911
15313,70461
15317,40000
15323,77202
15325,50100
15334,40000
15337,40000
15344,42203
15346,40000
15349,40000
15353,47493
15363,40000
15364,56783
15374,40000
15378,75440
15383,66521
15386,77209
15388,66286
15390,40000
15391,84369
15393,66856
15395,40931
15397,40000
15402,40000
15403,52659
15406,40000
15414,74013
15423,43875
15428,40000
15432,60935
15440,68053
15442,44601
15444,40000
15445,40000
15446,45869
15449,70525
15450,40000
15457,41051
15460,52636
15462,40529
15464,69900
15467,76733
15471,47371
15472,49862
15473,40000
15477,40000
15482,47679
15489,53575
15491,61291
15494,40000
15495,74919
15497,44126
15499,77400
15503,70668
15505,56848
15507,61101
15510,48661
15511,76880
15517,40000
15519,78935
15526,59558
15534,63090
15544,73832
15546,67902
15549,74210
15555,40000
15560,69578
15573,40000
15584,41985
15592,57250
15595,65799
15608,45869
15618,57185
15622,65706
15624,44001
15630,57171
15635,82409
15642,40000
15643,58685
15646,64477
15649,81836
15655,82116
15657,62022
15658,62285
15660,52891
15671,58919
15672,61054
15674,69127
15679,40000
15687,62333
15688,40000
15689,40000
15699,48626
15700,40000
15710,40000
15715,40000
15716,82925
15731,55021
15732,40000
15733,40000
15735,82027
15742,40000
15755,53413
15759,59644
15760,79632
15772,48304
15773,45968
15774,81090
15779,75110
15781,64301
15788,53521
15799,64458
15800,43841
15808,82068
15809,50619
15810,49014
15816,42673
15822,60361
15827,40000
15831,40000
15838,58724
15839,65553
15849,40000
15854,43581
15868,40291
15869,40000
15870,53470
15879,40000
15882,54649
15889,63393
15893,46831
15895,73364
15896,74549
15909,44733
15911,45602
15912,93126
15917,40000
15918,73476
15922,75886
15929,51243
15937,46906
15940,72245
15942,50486
15951,40000
15953,58928
15955,45283
15963,43342
15970,43010
15975,66105
15976,40000
15980,68513
15987,91025
15990,60587
15992,50726
15998,60206
16003,40000
16010,40000
16013,40915
16015,40000
16017,65416
16019,40000
16020,70308
16031,71688
16039,40000
16048,60297
16057,40000
16060,77099
16066,74757
16069,40000
16071,73981
16079,40000
16090,60767
16092,49978
16094,40000
16095,55290
16098,40000
16101,56419
16103,46402
16109,58718
16111,56510
16119,40000
16121,40000
16122,58373
16124,60260
16141,40965
16142,54681
16145,50877
16160,58430
16164,67467
16170,74119
16180,69407
16187,40000
16189,40000
16192,40000
16194,40000
16203,40000
16207,40000
16210,64311
16211,40000
16212,40000
16215,83701
16216,53059
16217,62382
16220,40000
16221,54216
16224,74966
16227,58619
16229,40000
16233,54684
16237,83471
16246,40000
16253,40000
16260,66196
16264,68008
16268,46697
16275,40000
16276,40000
16278,43802
16282,52576
16285,61131
16286,62792
16287,40000
16290,44383
16291,60496
16297,60106
16298,40000
16305,40000
16315,72293
16318,40721
16321,50712
16322,65328
16324,40000
16333,107410
16335,40000
16346,57603
16347,72191
16349,76746
16351,45798
16352,52549
16360,47148
16365,40000
16373,98832
16376,40000
16377,62147
16380,42820
16382,66986
16387,75258
16389,89683
16407,47263
16416,40771
16420,71650
16422,40000
16437,67860
16439,40000
16443,47658
16449,40000
16451,40000
16454,40000
16456,58339
16460,64026
16461,83638
16464,44852
16469,42198
16470,40000
16471,44976
16477,87599
16480,87062
16484,70261
16487,73302
16494,40000
16499,40000
16500,46887
16506,40000
16511,63199
16513,54259
16516,56039
16521,53520
16524,64563
16529,40000
16533,40588
16534,72214
16535,52593
16537,40000
16555,40661
16559,40000
16562,49969
16573,60913
16574,66186
16580,40000
16588,40000
16591,61595
16593,40000
16596,40000
16597,63999
16603,50200
16609,79177
16611,40000
16613,59896
16616,75394
16620,58696
16621,40000
16624,40000
16626,40000
16629,40000
16630,40000
16637,40000
16640,67080
16641,58159
16642,40000
16643,44138
16645,75513
16647,84325
16649,42825
16650,76747
16663,55289
16668,63915
16672,55265
16680,40000
16686,80191
16689,50246
16690,40000
16694,40000
16704,45798
16708,40000
16715,59166
16721,64504
16724,40000
16725,44755
16726,40000
16728,43842
16731,48868
16742,63791
16747,55717
16751,40000
16754,58826
16755,40000
16757,69512
16764,40000
16765,40000
16785,40000
16797,67807
16798,40000
16804,64651
16805,42013
16812,41452
16813,40000
16818,40000
16822,83057
16823,40000
16827,43474
16830,40000
16831,60218
16836,72701
16838,83313
16843,40000
16846,40000
16854,68896
16857,41829
16863,40000
16867,40000
16868,58292
16884,40000
16885,72252
16888,40000
16892,41736
16893,80452
16900,60658
16902,40000
16906,40000
16920,40000
16922,62932
16923,60837
16925,52237
16931,50223
16938,44073
16939,48599
16942,43758
16944,85060
16945,54183
16946,47628
16955,74715
16958,65986
16964,68174
16968,57392
16972,60917
16981,68724
16984,47592
16991,40000
16992,40000
16993,57751
16998,40000
16999,40000
17005,47424
17007,80722
17010,40000
17012,40000
17022,46308
17023,40000
17026,67112
17028,49160
17031,83623
17033,64889
17036,54485
17047,43113
17048,46913
17055,46654
17058,62837
17059,40000
17062,76038
17066,59260
17069,90355
17074,48659
17076,60092
17085,40000
17095,47925
17097,46803
17099,40000
17100,40644
17101,40173
17102,89793
17104,68607
17107,62836
17108,51028
17109,68828
17113,41476
17115,41175
17117,57259
17120,40000
17121,49651
17123,79885
17127,44529
17133,51114
17137,40000
17138,40000
17139,40000
17140,40000
17142,68708
17144,40000
17145,71686
17155,59562
17158,48426
17159,56346
17163,47086
17168,40000
17169,57648
17177,84541
17187,66297
17189,52983
17192,60270
17197,59643
17198,40000
17202,62711
17219,75575
17221,48724
17222,54882
17225,40000
17229,40000
17233,40603
17235,40000
17243,56517
17248,40000
17249,40000
17250,40000
17253,70234
17258,57847
17259,40000
17260,40000
17263,40000
17270,42549
17275,46660
17276,40000
17280,69670
17283,64003
17285,55174
17287,50398
17292,40000
17293,40000
17294,43785
17297,40000
17298,72226
17301,45247
17302,42105
17309,40000
17315,60387
17317,62474
17320,40000
17321,47027
17322,46840
17326,40000
17332,40000
17337,42743
17359,50120
17361,55784
17363,41827
17365,74331
17374,70317
17375,82872
17379,41384
17384,55693
17395,61532
17398,40000
17399,82999
17405,81956
17408,56137
17409,54732
17412,43480
17416,40000
17417,51097
17421,64431
17424,40000
17426,61809
17427,49073
17429,52499
17431,41652
17433,43690
17435,62079
17437,40000
17438,47472
17443,62768
17446,43553
17451,40000
17455,40000
17459,74355
17468,59122
17473,46524
17486,60680
17490,40000
17492,79834
17493,46465
17497,55867
17498,63835
17510,48701
17511,54165
17516,40090
17517,60048
17518,46195
17534,40231
17536,59022
17537,40000
17538,85269
17543,40000
17552,45663
17555,40000
17558,64235
17575,41166
17583,69805
17584,40000
17591,40000
17594,56970
17595,55198
17605,40000
17606,52568
17609,64904
17616,45359
17628,55038
17632,74839
17633,40011
17635,40000
17638,40992
17645,40165
17650,48122
17654,41672
17657,43935
17660,74878
17661,40000
17662,81824
17665,40000
17670,84401
17675,61640
17678,57219
17680,40000
17690,79062
17691,40000
17704,40000
17714,55524
17718,40000
17721,68001
17732,64291
17735,72852
17738,53934
17740,49044
17746,58853
17755,40000
17758,60438
17759,53244
17761,48884
17766,43784
17770,61116
17781,63472
17785,42171
17788,67707
17790,57093
17792,51452
17797,84629
17801,71569
17813,40000
17815,40000
17830,40000
17840,66948
17841,40000
17845,45452
17846,40000
17847,40000
17848,75356
17855,40000
17856,49569
17858,40000
17861,40000
17874,75424
17876,49345
17879,49363
17887,40000
17893,65754
17895,49306
17896,44155
17897,60673
17898,61297
17900,40000
17902,59425
17906,62615
17915,46739
17917,40000
17919,71358
17922,96117
17926,40000
17928,50977
17936,56536
17937,67450
17940,45053
17944,78954
17947,47086
17948,40000
17952,53220
17955,49568
17965,60517
17966,40000
17970,40000
17972,40000
17974,73589
17977,97418
17982,56139
17983,51058
17986,77587
17991,54944
18019,76183
18026,87924
18028,48798
18030,55277
18031,75001
18035,67409
18037,48561
18042,40000
18044,63563
18050,40000
18054,49565
18056,56297
18064,40000
18066,40000
18069,43690
18076,66994
18078,40000
18080,40000
18084,40000
18085,40000
18088,58243
18090,93399
18093,40000
18096,40000
18110,42060
18113,40000
18115,46627
18116,40000
18121,49531
18124,58819
18127,40000
18131,40000
18141,43501
18157,48645
18162,46472
18165,40000
18173,40000
18174,105782
18176,52863
18177,40000
18178,40000
18181,50366
18185,40000
18226,57361
18227,67813
18229,40000
18230,40000
18231,66920
18232,66600
18242,62461
18243,40000
18244,80401
18245,40000
18257,56005
18258,75793
18263,40000
18265,40000
18266,43312
18267,48423
18270,44279
18271,49767
18277,76633
18280,46185
18283,45681
18290,40000
18293,45924
18300,55516
18301,40000
18310,41095
18314,47551
18318,61555
18320,81088
18326,40000
18333,40520
18334,55014
18336,69399
18337,40000
18362,56027
18373,40000
18374,56668
18381,40000
18382,57540
18394,40000
18397,40000
18398,56854
18414,50146
18420,45466
18421,40000
18424,40000
18429,45850
18438,41898
18441,40000
18447,65350
18448,44353
18453,57092
18454,64815
18455,70810
18458,40000
18467,40000
18470,53360
18472,54961
18474,69734
18480,40000
18484,40000
18485,52678
18486,55965
18489,66359
18498,83122
18507,43209
18508,64484
18516,65538
18518,40000
18520,62234
18527,88001
18528,46497
18531,44418
18533,46591
18534,40000
18539,67857
18550,40000
18559,40000
18565,74969
18566,40000
18571,70621
18573,88101
18575,53521
18579,48733
18580,40000
18592,54073
18593,40000
18595,65584
18598,47523
18600,53845
18601,72250
18602,70103
18605,51280
18608,48074
18610,40000
18612,101395
18615,55293
18616,56839
18623,40000
18630,40000
18639,50602
18640,40000
18655,40000
18657,62212
18660,40000
18664,55929
18666,69504
18668,40000
18670,40000
18678,40000
18680,57952
18682,43266
18683,54578
18685,46055
18686,45220
18688,95960
18692,56378
18694,63408
18708,40000
18711,93701
18723,40000
18734,40000
18735,48927
18751,54992
18752,40000
18761,72032
18762,47114
18765,67141
18767,64337
18768,53643
18776,83933
18788,40000
18790,41481
18794,45917
18795,56530
18797,64294
18800,61310
18801,40000
18807,40000
18819,40000
18825,45115
18830,49370
18836,40000
18837,40000
18840,40000
18844,40000
18848,64239
18854,40000
18858,78109
18861,40331
18862,63484
18864,45290
18868,44386
18871,40000
18876,44980
18878,81604
18879,40000
18883,40000
18884,40000
18893,40000
18894,76560
18899,40000
18900,44037
18902,43641
18908,47202
18910,40000
18916,42831
18918,69954
18919,63564
18922,46897
18925,49320
18932,40000
18936,40000
18939,64182
18942,83391
18943,54916
18946,40000
18948,40000
18960,50260
18971,53792
18974,59313
18975,40000
18979,76060
18981,67907
18988,71570
18992,40000
19004,40000
19008,46769
19009,40000
19010,47969
19014,49781
19015,60374
19017,61971
19018,51079
19019,82676
19020,52090
19021,46936
19024,40000
19029,40000
19030,40000
19032,40000
19036,61331
19039,58255
19043,42706
19048,64540
19052,93907
19056,40000
19061,40000
19063,69440
19070,60267
19071,67398
19080,40000
19088,70645
19091,40000
19094,41931
19106,81563
19107,40000
19110,40000
19113,99390
19115,48231
19117,71403
19119,89682
19131,48636
19133,68717
19134,89672
19139,40000
19140,40000
19143,53287
19145,54008
19152,63706
19155,58058
19168,81702
19173,40000
19175,47563
19177,52709
19178,40000
19179,46995
19185,40000
19186,64424
19193,41877
19195,56007
19199,61706
19201,85848
19205,93690
19209,40000
19210,50714
19215,73759
19219,91816
19220,85619
19222,47714
19228,53868
19232,40000
19235,45840
19240,40000
19246,40000
19252,40000
19254,40000
19258,40741
19259,47060
19263,44464
19264,79407
19265,94306
19269,70909
19275,45426
19280,40000
19283,40000
19286,40000
19291,40000
19302,47807
19306,45631
19307,56551
19310,55989
19312,40000
19314,46459
19319,56511
19323,55222
19337,40000
19339,56047
19346,40000
19353,58474
19355,40000
19365,40000
19368,40000
19377,40000
19381,82438
19391,56420
19393,52070
19398,40000
19409,40000
19412,40000
19413,61836
19428,53727
19437,60814
19441,57943
19442,51952
19445,46101
19452,44173
19455,40000
19459,54603
19463,40000
19471,41613
19474,92567
19478,40000
19479,40000
19482,56885
19483,57869
19497,40000
19505,68475
19506,49546
19518,48762
19520,61414
19528,73040
19530,40000
19538,41962
19541,62904
19545,86102
19549,79277
19559,40000
19563,46736
19570,40000
19573,62455
19580,82037
19583,64800
19584,68706
19589,66556
19590,40660
19592,52696
19594,40036
19595,40000
19596,46764
19597,55741
19602,51525
19612,83131
19614,62330
19624,49259
19625,52958
19626,40000
19628,65818
19636,88306
19637,45831
19644,53423
19650,40652
19655,53043
19656,40000
19663,74026
19667,52876
19670,40000
19673,60232
19678,40000
19679,44169
19686,50497
19690,52072
19691,40000
19692,43847
19694,44324
19695,54962
19696,51758
19699,42697
19700,73833
19703,69397
19712,40000
19713,40000
19714,40000
19715,40000
19719,40000
19721,63387
19725,63873
19726,54183
19731,64316
19733,40000
19738,74083
19740,40000
19752,50804
19761,62745
19764,40000
19765,40000
19769,53298
19772,60796
19774,40349
19779,70301
19780,40000
19781,77948
19795,57299
19797,40000
19800,44666
19801,40000
19803,71465
19809,40000
19810,49383
19812,40000
19815,40000
19820,40000
19827,53207
19831,59533
19833,57420
19835,53303
19840,62663
19842,61627
19843,84534
19844,57602
19846,73815
19847,40172
19851,40000
19861,70402
19863,40000
19872,60183
19874,98732
19876,50417
19878,40000
19883,65645
19886,40000
19887,40000
19889,74020
19890,60760
19895,56719
19907,68344
19911,53539
19916,52997
19917,40000
19923,63574
19924,40000
19928,40974
19929,40000
19939,53238
19943,57412
19945,61985
19947,76809
19949,57596
19951,49908
19952,40000
19958,40000
19966,40000
19969,40000
19971,40000
19973,77135
19984,63176
19985,40000
19990,49225
19993,71235
19998,43698
20000,49238
20001,40000
20002,64072
20004,123749
20005,75324
20008,41076
20009,64311
20011,40000
20012,40000
20017,40000
20029,40000
20032,43667
20034,42765
20038,62076
20039,60465
20040,57723
20044,40000
20046,40000
20050,52909
20051,40000
20053,75963
20055,40000
20063,52629
20075,43803
20081,40000
20082,46896
20083,40000
20094,40000
20095,45818
20096,40000
20099,78076
20113,40000
20122,75822
20127,40000
20128,40000
20136,40000
20139,40000
20141,63782
20143,46180
20147,53685
20150,56434
20159,41110
20161,63595
20162,52882
20168,59089
20175,79814
20176,76292
20184,59900
20193,59988
20199,40000
20202,43460
20203,82656
20206,40000
20207,41971
20208,43779
20210,45790
20218,40000
20225,40000
20230,51204
20233,49740
20234,81427
20237,74960
20248,40000
20253,72565
20258,40000
20259,48386
20269,40000
20270,64737
20273,62331
20274,40000
20277,68749
20289,40000
20294,40000
20301,40000
20303,40000
20307,42119
20312,40000
20315,57091
20322,40000
20340,50719
20346,40000
20351,79061
20353,40000
20360,55314
20361,40000
20363,48501
20371,51825
20373,40000
20380,62547
20382,40000
20386,40000
20387,46948
20388,47418
20389,55913
20394,40000
20397,45344
20399,77862
20401,47228
20402,42237
20403,40000
20407,53687
20409,70297
20410,66062
20415,40000
20417,40000
20428,86806
20430,74628
20433,40000
20437,45182
20441,40000
20442,58381
20443,58576
20452,40000
20466,40000
20469,89057
20470,69959
20471,68861
20483,40000
20487,46726
20489,47269
20491,55313
20493,52715
20503,40221
20505,40000
20511,40000
20525,46659
20529,40000
20530,61897
20532,48153
20533,44982
20541,83136
20543,58693
20550,40000
20553,40000
20559,65936
20561,88042
20570,92297
20571,63391
20574,40000
20575,40000
20576,58677
20577,40000
20578,40000
20586,67653
